Name,Reference,Issue status,Item number,Number,Warehouse,Quantity,Site,,,,
หจก.พี.เอส.ซี.เฟอร์นิเจอร์,Sales order,On order,1PB02NG150012302450,VSDP17002964,SW-LPA,"-1,050.00",VNG-S,บางน้ำเปรี้ยว,2017-06-08,2017-06-05,คุณดำรงศักดิ์
หจก.พี.เอส.ซี.เฟอร์นิเจอร์,Sales order,On order,1PB02NG150012302450,VSDP17002965,SW-LPA,"-1,050.00",VNG-S,บางน้ำเปรี้ยว,2017-06-09,2017-06-05,คุณดำรงศักดิ์
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PPN150200M9333,VSDO17000265,SW-LAA,-70,VNG-S,รับเอง - ปุ๊เฟอร์นิเจอร์ + 15 รับจ้างปิด,2017-06-05,2017-06-05,คุณวัชรชัย
ห้างหุ้นส่วนจำกัด กุลวิชญ์ค้าไม้,Sales order,On order,4MBP2FS090012302450,VSDS17000596,SW-LMA,-110,VNG-S,ส่งเมโทีท๊อปวู้ด (พระนั่งเกล้า),2017-06-12,2017-06-05,คุณวัชรชัย
บริษัท เกียรติถาวร พาราวู้ด จำกัด,Sales order,On order,1PB02NG120012302450,VSDP17002984,SW-LPA,-595,VNG-S,วัดลาดปลาดุก,2017-06-05,2017-06-05,คุณวิรัช
บริษัท เกียรติถาวร พาราวู้ด จำกัด,Sales order,On order,1PB02NG120012302450,VSDP17002985,SW-LPA,-595,VNG-S,วัดลาดปลาดุก,2017-06-05,2017-06-05,คุณวิรัช
ห้างหุ้นส่วนจำกัด ทีเอ็นเค วู้ด,Sales order,On order,1PB02NG090012302450,VSDP17002988,SW-LPA,-110,VNG-S,โกดังสยามวู๊ด,2017-06-07,2017-06-06,คุณวิรัช
บริษัท ลานนาไม้อัดไทย จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17002997,SW-LPA,-70,VNG-S,โกดัง 2,2017-06-07,2017-06-06,คุณดำรงศักดิ์
บริษัท ที.เอ็ม.พี.วู้ด จำกัด,Sales order,On order,1PB02GG190012302450,VSDP17003002,SW-LPA,-825,VNG-S,S-วู้ดเมลามีนอาร์ต ใบชั่วคราว,2017-06-09,2017-06-06,คุณวัชรชัย
บริษัท เมเจอร์ แปลน จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17003008,SW-LPA,-70,VNG-S,เมโทรพูลทรัพย์-ไทรน้อย,2017-06-07,2017-06-06,คุณวิรัช
บริษัท เมเจอร์ แปลน จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17003010,SW-LPA,"-1,050.00",VNG-S,เมโทรพูลทรัพย์-ไทรน้อย,2017-06-12,2017-06-06,คุณวิรัช
บริษัท เมเจอร์ แปลน จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17003011,SW-LPA,"-1,050.00",VNG-S,เมโทรพูลทรัพย์-ไทรน้อย,2017-06-13,2017-06-06,คุณวิรัช
บริษัท เมเจอร์ แปลน จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17003012,SW-LPA,-140,VNG-S,เมโทรพูลทรัพย์-ไทรน้อย,2017-06-09,2017-06-06,คุณวิรัช
บริษัท เมเจอร์ แปลน จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17003013,SW-LPA,"-1,050.00",VNG-S,เมโทรพูลทรัพย์-ไทรน้อย,2017-06-15,2017-06-06,คุณวิรัช
บริษัท เมเจอร์ แปลน จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17003014,SW-LPA,-70,VNG-S,เมโทรพูลทรัพย์-ไทรน้อย,2017-06-16,2017-06-06,คุณวิรัช
บริษัท เมเจอร์ แปลน จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17003014,SW-LPA,-980,VNG-S,เมโทรพูลทรัพย์-ไทรน้อย,2017-06-16,2017-06-06,คุณวิรัช
บริษัท เมเจอร์ แปลน จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17003015,SW-LPA,"-1,050.00",VNG-S,เมโทรพูลทรัพย์-ไทรน้อย,2017-06-19,2017-06-06,คุณวิรัช
บริษัท เมเจอร์ แปลน จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17003016,SW-LPA,"-1,050.00",VNG-S,เมโทรพูลทรัพย์-ไทรน้อย,2017-06-21,2017-06-06,คุณวิรัช
บริษัท เมเจอร์ แปลน จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17003017,SW-LPA,"-1,050.00",VNG-S,เมโทรพูลทรัพย์-ไทรน้อย,2017-06-22,2017-06-06,คุณวิรัช
ห้างหุ้นส่วนจำกัด ทีเอ็นเค วู้ด,Sales order,On order,4MBP2FS160012302450,VSDS17000597,SW-LMA,-930,VNG-S,MK,2017-06-19,2017-06-06,คุณวิรัช
ห้างหุ้นส่วนจำกัด ทีเอ็นเค วู้ด,Sales order,On order,4MBP2FS160012302450,VSDS17000598,SW-LMA,-930,VNG-S,MK,2017-06-21,2017-06-06,คุณวิรัช
ห้างหุ้นส่วนจำกัด ทีเอ็นเค วู้ด,Sales order,On order,4MBP2FS160012302450,VSDS17000599,SW-LMA,-930,VNG-S,MK,2017-06-23,2017-06-06,คุณวิรัช
ห้างหุ้นส่วนจำกัด ทีเอ็นเค วู้ด,Sales order,On order,4MBP2FS190012302450,VSDS17000600,SW-LMA,-780,VNG-S,MK,2017-06-26,2017-06-06,คุณวิรัช
ห้างหุ้นส่วนจำกัด ทีเอ็นเค วู้ด,Sales order,On order,4MBP2FS190012302450,VSDS17000601,SW-LMA,-780,VNG-S,MK,2017-06-28,2017-06-06,คุณวิรัช
ห้างหุ้นส่วนจำกัด ทีเอ็นเค วู้ด,Sales order,On order,4MBP2FS190012302450,VSDS17000602,SW-LMA,-780,VNG-S,MK,2017-06-30,2017-06-06,คุณวิรัช
บริษัท เอส.บี.อุตสาหกรรมเครื่องเรือน จำกัด,Sales order,On order,1PB02GG150012302450,VSDP17003018,SW-LPA,-420,VNG-S,บางบัวทอง ** เช้า **,2017-06-07,2017-06-06,คุณดำรงศักดิ์
บจก.ดูราฟลอร์,Sales order,On order,1BJSK0040189580025VF,VSDB17000094,SW-LBA,"-4,320.00",VNG-S,โกดังนวนคร,2017-06-08,2017-06-07,คุณสุพัตรา
ภูพนาค้าไม้,Sales order,On order,1PB02NG150012302450,VSDP17003030,SW-LPA,-140,VNG-S,เมโทรพูลทรัพย์-ไทรน้อย,2017-06-08,2017-06-07,คุณประดิษฐ์
ภูพนาค้าไม้,Sales order,On order,1PB02NG150012302450,VSDP17003031,SW-LPA,-70,VNG-S,เมโทรพูลทรัพย์-ไทรน้อย,2017-06-09,2017-06-07,คุณประดิษฐ์
บริษัท รวมไม้ จำกัด (สำนักงานใหญ่),Sales order,On order,3LP225024420440,VSDL17000777,SW-LUA,-42,VNG-S,ส่งพร้อม MDF เปลือย,2017-06-09,2017-06-07,คุณสุภาพ
บริษัท รวมไม้ จำกัด (สำนักงานใหญ่),Sales order,On order,3LP219024420610,VSDL17000777,SW-LUA,-110,VNG-S,ส่งพร้อม MDF เปลือย,2017-06-09,2017-06-07,คุณสุภาพ
บริษัท รวมไม้ จำกัด (สำนักงานใหญ่),Sales order,On order,3LP225022210120,VSDL17000777,SW-LUA,-42,VNG-S,ส่งพร้อม MDF เปลือย,2017-06-09,2017-06-07,คุณสุภาพ
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PPN150200M9000,VSDO17000266,SW-LAA,-280,VNG-S,ส่งหยุยส์เดคคอเรชั่น (ชลบุรี) + PB 15 NG,2017-06-08,2017-06-06,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PPN150200M5501,VSDO17000266,SW-LAA,-350,VNG-S,ส่งหยุยส์เดคคอเรชั่น (ชลบุรี) + PB 15 NG,2017-06-08,2017-06-06,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PM2025200A5619,VSDO17000267,SW-LAA,-135,VNG-S,ส่งหยุยส์เดคคอเรชั่น (ชลบุรี) + PB 15 NG,2017-06-08,2017-06-07,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PM2025200A5500,VSDO17000267,SW-LAA,-200,VNG-S,ส่งหยุยส์เดคคอเรชั่น (ชลบุรี) + PB 15 NG,2017-06-08,2017-06-07,คุณวัชรชัย
บริษัท สถาพร ลามิเนชั่น จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17003034,SW-LPA,"-1,050.00",VNG-S,บริษัท สถาพร ลามิเนชั่น จำกัด,2017-06-13,2017-06-07,คุณวิรัช
บริษัท สถาพร ลามิเนชั่น จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17003035,SW-LPA,"-1,050.00",VNG-S,บริษัท สถาพร ลามิเนชั่น จำกัด,2017-06-14,2017-06-07,คุณวิรัช
บริษัท สถาพร ลามิเนชั่น จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17003036,SW-LPA,-140,VNG-S,บริษัท สถาพร ลามิเนชั่น จำกัด,2017-06-15,2017-06-07,คุณวิรัช
บริษัท สถาพร ลามิเนชั่น จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17003036,SW-LPA,-910,VNG-S,บริษัท สถาพร ลามิเนชั่น จำกัด,2017-06-15,2017-06-07,คุณวิรัช
บริษัท สถาพร ลามิเนชั่น จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17003037,SW-LPA,-70,VNG-S,บริษัท สถาพร ลามิเนชั่น จำกัด,2017-06-16,2017-06-07,คุณวิรัช
บริษัท สถาพร ลามิเนชั่น จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17003037,SW-LPA,-980,VNG-S,บริษัท สถาพร ลามิเนชั่น จำกัด,2017-06-16,2017-06-07,คุณวิรัช
บริษัท ลานนาไม้อัดไทย จำกัด,Sales order,On order,4MBP2FS190012302450,VSDS17000605,SW-LMA,-104,VNG-S,โกดัง 2,2017-06-08,2017-06-07,คุณดำรงศักดิ์
บริษัท สถาพร ลามิเนชั่น จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17003038,SW-LPA,-140,VNG-S,บริษัท สถาพร ลามิเนชั่น จำกัด,2017-06-08,2017-06-07,คุณวิรัช
บริษัท ลานนาไม้อัดไทย จำกัด,Sales order,On order,4MBP2FS040012302450,VSDS17000606,SW-LMA,-250,VNG-S,โกดัง 2,2017-06-08,2017-06-07,คุณดำรงศักดิ์
บริษัท สถาพร ลามิเนชั่น จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17003039,SW-LPA,-70,VNG-S,บริษัท สถาพร ลามิเนชั่น จำกัด,2017-06-09,2017-06-07,คุณวิรัช
บริษัท สถาพร ลามิเนชั่น จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17003041,SW-LPA,-70,VNG-S,บริษัท สถาพร ลามิเนชั่น จำกัด,2017-06-12,2017-06-07,คุณวิรัช
บริษัท สักทอง(ไทย) จำกัด,Sales order,On order,1PB02GG160012302450,VSDP17003042,SW-LPA,-455,VNG-S,ปากเกร็ด,2017-06-13,2017-06-07,คุณดำรงศักดิ์
บริษัท ลานนาไม้อัดไทย จำกัด,Sales order,On order,4MBP2FS150012302450,VSDS17000610,SW-LMA,-68,VNG-S,โกดัง 2,2017-06-12,2017-06-07,คุณดำรงศักดิ์
บริษัท สักทอง(ไทย) จำกัด,Sales order,On order,1PB02GG180012302450,VSDP17003043,SW-LPA,-420,VNG-S,ปากเกร็ด,2017-06-13,2017-06-07,คุณดำรงศักดิ์
บริษัท สักทอง(ไทย) จำกัด,Sales order,On order,1PB01GG150012302450,VSDP17003044,SW-LPA,-140,VNG-S,ปากเกร็ด,2017-06-15,2017-06-07,คุณดำรงศักดิ์
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PM2025200M5501,VSDO17000268,SW-LAA,-335,VNG-S,รับเอง - I.H.K **รัดเหล็ก**,2017-06-15,2017-06-07,คุณวัชรชัย
บริษัท สักทอง(ไทย) จำกัด,Sales order,On order,1PB01GG190012302450,VSDP17003045,SW-LPA,-330,VNG-S,ปากเกร็ด,2017-06-15,2017-06-07,คุณดำรงศักดิ์
บริษัท สักทอง(ไทย) จำกัด,Sales order,On order,1PB01GG160012302150,VSDP17003046,SW-LPA,-390,VNG-S,ปากเกร็ด,2017-06-15,2017-06-07,คุณดำรงศักดิ์
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PM2025200M5501,VSDO17000268,SW-LAA,-112,VNG-S,รับเอง - I.H.K **รัดเหล็ก**,2017-06-15,2017-06-07,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PM2025200O0102,VSDO17000268,SW-LAA,-335,VNG-S,รับเอง - I.H.K **รัดเหล็ก**,2017-06-15,2017-06-07,คุณวัชรชัย
บริษัท สักทอง(ไทย) จำกัด,Sales order,On order,1PB01GG120012302450,VSDP17003047,SW-LPA,"-1,190.00",VNG-S,ปากเกร็ด,2017-06-16,2017-06-07,คุณดำรงศักดิ์
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PPN150200M5501,VSDO17000269,SW-LAA,-560,VNG-S,รับเอง - I.H.K **รัดเหล็ก**,2017-06-15,2017-06-07,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PPN150200M1604,VSDO17000269,SW-LAA,-70,VNG-S,รับเอง - I.H.K **รัดเหล็ก**,2017-06-15,2017-06-07,คุณวัชรชัย
บริษัท เอส.บี.อุตสาหกรรมเครื่องเรือน จำกัด,Sales order,On order,1PB01GG120012302050,VSDP17003048,SW-LPA,-510,VNG-S,ส่งไม้แล้ว-บางบัวทอง,2017-06-07,2017-06-07,คุณดำรงศักดิ์
บริษัท ที.เอ็ม.พี.วู้ด จำกัด,Sales order,On order,4MBP2FS090012302450,VSDS17000615,SW-LMA,"-1,650.00",VNG-S,รอเซลส์แจ้งส่ง - ใบชั่วคราว,2017-06-08,2017-06-08,คุณวัชรชัย
บริษัท ที.เอ็ม.พี.วู้ด จำกัด,Sales order,On order,4MBP2FS090012302450,VSDS17000616,SW-LMA,"-1,650.00",VNG-S,รอเซลส์แจ้งส่ง - ใบชั่วคราว,2017-06-08,2017-06-08,คุณวัชรชัย
บริษัท ที.เอ็ม.พี.วู้ด จำกัด,Sales order,On order,4MBP2FS055012302450,VSDS17000619,SW-LMA,-360,VNG-S,ส่งเมโทรท๊อปวู้ด (พระนั่งเกล้า) - ใบชั่วคราว,2017-06-12,2017-06-08,คุณวัชรชัย
บริษัท ที.เอ็ม.พี.วู้ด จำกัด,Sales order,On order,4MBP2FS055012302450,VSDS17000620,SW-LMA,"-2,700.00",VNG-S,ส่งเมโทรท๊อปวู้ด (พระนั่งเกล้า) - ใบชั่วคราว,2017-06-17,2017-06-08,คุณวัชรชัย
บจก.สันติ วู้ดโซน,Sales order,On order,3LPN16022210150,VSDL17000778,SW-LUA,-325,VNG-S,ส่งพร้อมไม้เปลือย,2017-06-08,2017-06-08,คุณสุภาพ
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PPN150200M5501,VSDO17000270,SW-LAA,-840,VNG-S,รับเอง-I.H.K เทรดดิ้ง + 2.5 สีขาว **รัดเหล็กทุกตั้ง**,2017-06-17,2017-06-08,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PM2025200A1012,VSDO17000271,SW-LAA,-777,VNG-S,รับเอง-I.H.K เทรดดิ้ง + PB 15 MCM501**รัดเหล็กทุกตั้ง**,2017-06-17,2017-06-08,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PPN150200M9000,VSDO17000272,SW-LAA,-980,VNG-S,รับเอง-I.H.K เทรดดิ้ง ***รัดเหล็กทุกตั้ง***,2017-06-18,2017-06-08,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PPN150200M7100,VSDO17000273,SW-LAA,-350,VNG-S,บุญเรืองเฟอร์ฯ โคราช - ใบชั่วคราว,2017-06-12,2017-06-08,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PPN150200M9333,VSDO17000273,SW-LAA,-280,VNG-S,บุญเรืองเฟอร์ฯ โคราช - ใบชั่วคราว,2017-06-12,2017-06-08,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PPN150200M5501,VSDO17000273,SW-LAA,-140,VNG-S,บุญเรืองเฟอร์ฯ โคราช - ใบชั่วคราว,2017-06-12,2017-06-08,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PPN150200M5400,VSDO17000273,SW-LAA,-70,VNG-S,บุญเรืองเฟอร์ฯ โคราช - ใบชั่วคราว,2017-06-12,2017-06-08,คุณวัชรชัย
บริษัท ที.เอ็ม.พี.วู้ด จำกัด,Sales order,On order,3LP216021110120,VSDL17000779,SW-LUA,-65,VNG-S,TMP + MDF 9 MM.,2017-06-08,2017-06-08,คุณวัชรชัย
บริษัท เอส.บี.อุตสาหกรรมเครื่องเรือน จำกัด,Sales order,On order,1PB01GG180012302450,VSDP17003068,SW-LPA,-840,VNG-S,บางบัวทอง,2017-06-20,2017-06-08,คุณดำรงศักดิ์
ภูพนาค้าไม้,Sales order,On order,1PB02NG150012302450,VSDP17003069,SW-LPA,-140,VNG-S,เมโทรพูลทรัพย์-ไทรน้อย,2017-06-13,2017-06-08,คุณประดิษฐ์
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17003070,SW-LPA,"-2,310.00",VNG-S,ส่งเข้ารับจ้างปิดกระดาษ,2017-06-08,2017-06-08,คุณวัชรชัย
ภูพนาค้าไม้,Sales order,On order,1PB02NG150012302450,VSDP17003071,SW-LPA,"-1,050.00",VNG-S,เมโทรพูลทรัพย์-ไทรน้อย,2017-06-13,2017-06-08,คุณประดิษฐ์
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17003072,SW-LPA,-140,VNG-S,เหลืองถาวรเฟอร์ฯ (ปทุมธานี) - ใบชั่วคราว,2017-06-12,2017-06-08,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17003072,SW-LPA,-910,VNG-S,เหลืองถาวรเฟอร์ฯ (ปทุมธานี) - ใบชั่วคราว,2017-06-12,2017-06-08,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17003074,SW-LPA,"-1,050.00",VNG-S,พูนธนาทรัพย์ (คลอง 14),2017-06-15,2017-06-08,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17003075,SW-LPA,-70,VNG-S,พูนธนาทรัพย์ (คลอง 14),2017-06-16,2017-06-08,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17003075,SW-LPA,-980,VNG-S,พูนธนาทรัพย์ (คลอง 14),2017-06-16,2017-06-08,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17003076,SW-LPA,"-1,050.00",VNG-S,พูนธนาทรัพย์ (คลอง 14),2017-06-17,2017-06-08,คุณวัชรชัย
บริษัท ซีอาร์ซี ไทวัสดุ จำกัด(สาขาบุรีรัมย์),Sales order,On order,1PB02NG120012302450,VSDP17003077,SW-LPA,-85,VNG-S,ปทุม **ติดบาร์โค๊ต**,2017-06-12,2017-06-08,คุณประดิษฐ์
บริษัท ซีอาร์ซี ไทวัสดุ จำกัด(สาขา กาญจนบุรี),Sales order,On order,1PB02NG120012302450,VSDP17003078,SW-LPA,-85,VNG-S,ปทุม **ติดบาร์โค๊ต**,2017-06-12,2017-06-08,คุณประดิษฐ์
บริษัท ซีอาร์ซี ไทวัสดุ จำกัด(สาขาสุพรรณบุรี),Sales order,On order,1PB02NG090012302450,VSDP17003079,SW-LPA,-110,VNG-S,ปทุม-บาร์โค๊ต,2017-06-12,2017-06-08,คุณประดิษฐ์
บริษัท ซีอาร์ซี ไทวัสดุ จำกัด(สาขาร้อยเอ็ด),Sales order,On order,1PB02NG090012302450,VSDP17003080,SW-LPA,-110,VNG-S,ปทุม **ติดบาร์โค๊ต**,2017-06-12,2017-06-08,คุณประดิษฐ์
บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขาจันทบุรี),Sales order,On order,1PB02NG120012302450,VSDP17003081,SW-LPA,-85,VNG-S,ปทุม **ติดบาร์โค๊ต**,2017-06-12,2017-06-08,คุณประดิษฐ์
บริษัท ซีอาร์ซี ไทวัสดุ จำกัด( สาขาหนองบัวลำภู),Sales order,On order,1PB02NG150012302450,VSDP17003082,SW-LPA,-70,VNG-S,ปทุม **ติดบาร์โค๊ต**,2017-06-12,2017-06-08,คุณประดิษฐ์
บริษัท ซีอาร์ซี ไทวัสดุ จำกัด( สาขาตรัง),Sales order,On order,1PB02NG180012302450,VSDP17003083,SW-LPA,-60,VNG-S,ส่งปทุม,2017-06-12,2017-06-08,คุณประดิษฐ์
บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขามหาสารคาม),Sales order,On order,1PB02NG090012302450,VSDP17003084,SW-LPA,-110,VNG-S,ปทุม ** ติดบาร์โค้ต**,2017-06-12,2017-06-08,คุณประดิษฐ์
บริษัท ซีอาร์ซี ไทวัสดุ จำกัด( สาขาเชียงราย),Sales order,On order,1PB02NG090012302450,VSDP17003085,SW-LPA,-110,VNG-S,ส่งปทุม   **ติดบาร์โค๊ต**,2017-06-12,2017-06-08,คุณประดิษฐ์
บริษัท ซีอาร์ซี ไทวัสดุ จำกัด( สาขาเชียงราย),Sales order,On order,1PB02NG150012302450,VSDP17003085,SW-LPA,-70,VNG-S,ส่งปทุม   **ติดบาร์โค๊ต**,2017-06-12,2017-06-08,คุณประดิษฐ์
บริษัท ซีอาร์ซี ไทวัสดุ จำกัด( สาขาพัทยาใต้),Sales order,On order,1PB02NG090012302450,VSDP17003086,SW-LPA,-110,VNG-S,ปทุม **ติดบาร์โค๊ต**,2017-06-12,2017-06-08,คุณประดิษฐ์
บริษัท ซีอาร์ซี ไทวัสดุ จำกัด( สาขาพัทยาใต้),Sales order,On order,1PB02NG120012302450,VSDP17003086,SW-LPA,-85,VNG-S,ปทุม **ติดบาร์โค๊ต**,2017-06-12,2017-06-08,คุณประดิษฐ์
บริษัท ซีอาร์ซี ไทวัสดุ จำกัด(สาขาปทุมธานี),Sales order,On order,1PB02NG150012302450,VSDP17003087,SW-LPA,-70,VNG-S,ปทุม **ติดบาร์โค๊ต**,2017-06-12,2017-06-08,คุณประดิษฐ์
บริษัท ซีอาร์ซี ไทวัสดุ จำกัด(สาขาลพบุรี),Sales order,On order,1PB02NG120012302450,VSDP17003088,SW-LPA,-85,VNG-S,ปทุม **ติดบาร์โค๊ต**,2017-06-12,2017-06-08,คุณประดิษฐ์
บริษัท ซีอาร์ซี ไทวัสดุ จำกัด(สาขาชะอำ),Sales order,On order,1PB02NG090012302450,VSDP17003089,SW-LPA,-110,VNG-S,ปทุม **ติดบาร์โค๊ต**,2017-06-12,2017-06-08,คุณประดิษฐ์
บริษัท ซีอาร์ซี ไทวัสดุ จำกัด( สาขาบางพลี),Sales order,On order,1PB02NG150012302450,VSDP17003090,SW-LPA,-70,VNG-S,ปทุม ** ติดบาร์โค้ต**,2017-06-12,2017-06-08,คุณประดิษฐ์
บริษัท ซีอาร์ซี ไทวัสดุ จำกัด( สาขาตรัง),Sales order,On order,4MBP2FS150012302450,VSDS17000640,SW-LMA,-68,VNG-S,#N/A,#N/A,#N/A,#N/A
บริษัท ซีอาร์ซี ไทวัสดุ จำกัด( สาขาศรีราชา),Sales order,On order,4MBP2FS090012302450,VSDS17000639,SW-LMA,-110,VNG-S,#N/A,#N/A,#N/A,#N/A
บริษัท ซีอาร์ซี ไทวัสดุ จำกัด( สาขาตาก),Sales order,On order,4MBP2FS180012302450,VSDS17000641,SW-LMA,-56,VNG-S,ปทุม **ติดบาร์โค๊ต**,2017-06-12,2017-06-08,คุณประดิษฐ์
บจก.ซีอาร์ซี ไทวัสดุ (สาขาแจ้งวัฒนะ),Sales order,On order,4MBP2FS090012302450,VSDS17000642,SW-LMA,-110,VNG-S,ปทุม **ติดบาร์โค๊ต**,2017-06-12,2017-06-08,คุณประดิษฐ์
บริษัท ซีอาร์ซี ไทวัสดุ จำกัด( สาขาสระบุรี),Sales order,On order,4MBP2FS090012302450,VSDS17000643,SW-LMA,-110,VNG-S,ปทุม **ติดบาร์โค๊ต**,2017-06-12,2017-06-08,คุณประดิษฐ์
บริษัท ซีอาร์ซี ไทวัสดุ จำกัด( สาขาสระบุรี),Sales order,On order,4MBP2FS150012302450,VSDS17000643,SW-LMA,-68,VNG-S,ปทุม **ติดบาร์โค๊ต**,2017-06-12,2017-06-08,คุณประดิษฐ์
บจก.ซีอาร์ซี ไทวัสดุ (สาขาไทวัสดุพระราม2),Sales order,On order,4MBP2FS090012302450,VSDS17000645,SW-LMA,-110,VNG-S,ปทุม **ติดบาร์โค๊ต**,2017-06-12,2017-06-08,คุณประดิษฐ์
บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขารังสิต 1 ),Sales order,On order,4MBP2FS060012302450,VSDS17000644,SW-LMA,-165,VNG-S,ปทุม **ติดบาร์โค๊ต**,2017-06-12,2017-06-08,คุณประดิษฐ์
บจก.อัลฟ่า คาร์เปท อินดัสทรี่,Sales order,On order,3F20892051EGA10617BE,VSDF17001002,SW-L3A,"-4,408.00",VNG-S,อ่อนนุช 36,2017-06-16,2017-06-09,คุณสุพัตรา
บจก.อัลฟ่า คาร์เปท อินดัสทรี่,Sales order,On order,3F20892053GGA30611BO,VSDF17001002,SW-L3A,"-1,720.00",VNG-S,อ่อนนุช 36,2017-06-16,2017-06-09,คุณสุพัตรา
บจก.อัลฟ่า คาร์เปท อินดัสทรี่,Sales order,On order,3F20892051EGA30716BO,VSDF17001002,SW-L3A,"-2,552.00",VNG-S,อ่อนนุช 36,2017-06-16,2017-06-09,คุณสุพัตรา
บจก.อัลฟ่า คาร์เปท อินดัสทรี่,Sales order,On order,3F20892051EGA10617BE,VSDF17001003,SW-L3A,"-8,640.00",VNG-S,ร่มเกล้า ซ.7,2017-06-19,2017-06-09,คุณสุพัตรา
บจก.อัลฟ่า คาร์เปท อินดัสทรี่,Sales order,On order,3F20892053EGA30716AL,VSDF17001004,SW-L3A,"-2,400.00",VNG-S,อ่อนนุช 36,2017-06-20,2017-06-09,คุณสุพัตรา
บจก.อัลฟ่า คาร์เปท อินดัสทรี่,Sales order,On order,3F21293053CGA10715AL,VSDF17001004,SW-L3A,"-2,450.00",VNG-S,อ่อนนุช 36,2017-06-20,2017-06-09,คุณสุพัตรา
บจก.อัลฟ่า คาร์เปท อินดัสทรี่,Sales order,On order,3F20892051GGA10623BO,VSDF17001004,SW-L3A,"-2,400.00",VNG-S,อ่อนนุช 36,2017-06-20,2017-06-09,คุณสุพัตรา
บริษัท เอสซีจี ซิเมนต์-ผลิตภัณฑ์ก่อสร้าง จำกัด,Sales order,On order,2F21293053GGA10625UN,VSDF17001005,SW-LFA,"-5,950.00",VNG-S,โครงการ The Cube เกษตรนวมินทร์,2017-06-16,2017-06-09,คุณสุทธิรักษ์
