Name,Reference,Issue status,Item number,Number,Warehouse,Quantity,Site,,,,
บจก.อินเด็กซ์ อินเตอร์เฟิร์น สาขา มหาชัย,Sales order,On order,1PB01GG160012302450,VSDP17002611,SW-LPA,-910.00,VNG-S,บจก.อินเด็กซ์ อินเตอร์เฟิร์น สาขา มหาชัย,5/22/2017,5/15/2017 02:38:27 pm,คุณไกรฤกษ์
บริษัท ยู.โอ.ที.เทรดดิ้ง จำกัด,Sales order,On order,4MBP2FS120012302450,VSDS17000528,SW-LMA,-84.00,VNG-S,บริษัท ยู.โอ.ที.เทรดดิ้ง จำกัด,5/17/2017,5/16/2017 12:29:57 pm,คุณวิรัช
บริษัท ยู.โอ.ที.เทรดดิ้ง จำกัด,Sales order,On order,4MBP2FS120012302450,VSDS17000529,SW-LMA,-168.00,VNG-S,บริษัท ยู.โอ.ที.เทรดดิ้ง จำกัด,5/18/2017,5/16/2017 12:40:29 pm,คุณวิรัช
บริษัท ยู.โอ.ที.เทรดดิ้ง จำกัด,Sales order,On order,4MBP2FS190012302450,VSDS17000531,SW-LMA,-52.00,VNG-S,บริษัท ยู.โอ.ที.เทรดดิ้ง จำกัด,5/18/2017,5/16/2017 12:45:14 pm,คุณวิรัช
บริษัท ยู.โอ.ที.เทรดดิ้ง จำกัด,Sales order,On order,1PB02GG250012302450,VSDP17002622,SW-LPA,-42.00,VNG-S,บริษัท ยู.โอ.ที.เทรดดิ้ง จำกัด,5/18/2017,5/16/2017 01:01:41 pm,คุณวิรัช
ภูพนาค้าไม้,Sales order,On order,1PB02NG150012302450,VSDP17002627,SW-LPA,-70.00,VNG-S,เมโทรพูลทรัพย์-ไทรน้อย,5/18/2017,5/17/2017 11:34:43 am,คุณประดิษฐ์
บริษัท สถาพร ลามิเนชั่น จำกัด,Sales order,On order,1PB01GG180012302450,VSDP17002637,SW-LPA,-60.00,VNG-S,บริษัท สถาพร ลามิเนชั่น จำกัด,5/30/2017,5/17/2017 05:09:52 pm,คุณวิรัช
บริษัท สถาพร ลามิเนชั่น จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17002638,SW-LPA,-140.00,VNG-S,บริษัท สถาพร ลามิเนชั่น จำกัด,5/19/2017,5/18/2017 10:04:29 am,คุณวิรัช
บริษัท สถาพร ลามิเนชั่น จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17002639,SW-LPA,-140.00,VNG-S,บริษัท สถาพร ลามิเนชั่น จำกัด,5/20/2017,5/18/2017 10:06:22 am,คุณวิรัช
บริษัท สถาพร ลามิเนชั่น จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17002640,SW-LPA,-140.00,VNG-S,บริษัท สถาพร ลามิเนชั่น จำกัด,5/22/2017,5/18/2017 10:07:52 am,คุณวิรัช
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17002642,SW-LPA,-70.00,VNG-S,ฟอร์จูน (T.T.B),5/19/2017,5/18/2017 11:13:34 am,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17002645,SW-LPA,-140.00,VNG-S,ส่ง P.S.P เฟอร์ฯ (นนทบุรี) ใบชั่วคราว,5/25/2017,5/18/2017 11:23:14 am,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17002646,SW-LPA,"-1,050.00",VNG-S,ส่ง P.S.P เฟอร์ฯ (นนทบุรี) ใบชั่วคราว,5/26/2017,5/18/2017 11:24:49 am,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17002647,SW-LPA,"-1,050.00",VNG-S,ส่ง P.S.P เฟอร์ฯ (นนทบุรี) ใบชั่วคราว,5/27/2017,5/18/2017 11:26:29 am,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17002648,SW-LPA,-140.00,VNG-S,พูนธนาทรัพย์ (คลอง 14),5/29/2017,5/18/2017 11:28:07 am,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17002649,SW-LPA,-140.00,VNG-S,พูนธนาทรัพย์ (คลอง 14),5/30/2017,5/18/2017 11:29:42 am,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17002650,SW-LPA,-70.00,VNG-S,พูนธนาทรัพย์ (คลอง 14),5/31/2017,5/18/2017 11:36:15 am,คุณวัชรชัย
บริษัท เมเจอร์ แปลน จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17002658,SW-LPA,-140.00,VNG-S,ส่ง PSP - ใบชั่วคราว,5/18/2017,5/18/2017 12:14:44 pm,คุณวิรัช
บริษัท ย่งพงษ์เส็งรังสิต จำกัด,Sales order,On order,4MBP2FS180012302450,VSDS17000540,SW-LMA,-18.00,VNG-S,บริษัท ย่งพงษ์เส็งรังสิต จำกัด,5/19/2017,5/18/2017 11:51:41 am,คุณประดิษฐ์
บริษัท ที.เอ็ม.พี.วู้ด จำกัด,Sales order,On order,4MBP2FS150012302450,VSDS17000543,SW-LMA,-136.00,VNG-S,หลี่หยาง - ใบชั่วคราว,5/20/2017,5/18/2017 12:58:44 pm,คุณวัชรชัย
บริษัท ที.เอ็ม.พี.วู้ด จำกัด,Sales order,On order,4MBP2FS150012302450,VSDS17000544,SW-LMA,-68.00,VNG-S,T.M.P,5/25/2017,5/18/2017 01:09:22 pm,คุณวัชรชัย
บริษัท เอช.เค.วี. จำกัด,Sales order,On order,3LM212022210310,VSDL17000687,SW-LUA,-45.00,VNG-S,ส่ง คิดแอนด์ทอยอินดัสทรี่ - ใบชั่วคราว,5/22/2017,5/19/2017 10:13:00 am,คุณวิรัช
บริษัท อีสต์โคสท์เฟอร์นิเทค จำกัด (มหาชน),Sales order,On order,1PB02FS150012301950,VSDP17002679,SW-LPA,-280.00,VNG-S,บริษัท อีสต์โคสท์เฟอร์นิเทค จำกัด (มหาชน),5/20/2017,5/19/2017 01:14:16 pm,คุณไกรฤกษ์
บริษัท ที.เอ็ม.พี.วู้ด จำกัด,Sales order,On order,4MBP2FS150012302450,VSDS17000548,SW-LMA,-68.00,VNG-S,หลี่หยาง - ใบชั่วคราว,5/20/2017,5/19/2017 04:59:15 pm,คุณวัชรชัย
ห้างหุ้นส่วนจำกัด ทีเอ็นเค วู้ด,Sales order,On order,1PB02NG150012302450,VSDP17002703,SW-LPA,-140.00,VNG-S,โกดังสยามวู๊ด,5/23/2017,5/22/2017 12:02:33 pm,คุณวิรัช
ห้างหุ้นส่วนจำกัด ทีเอ็นเค วู้ด,Sales order,On order,1PB02NG150012302450,VSDP17002704,SW-LPA,-140.00,VNG-S,โกดังสยามวู๊ด,5/23/2017,5/22/2017 12:04:15 pm,คุณวิรัช
ห้างหุ้นส่วนจำกัด ทีเอ็นเค วู้ด,Sales order,On order,1PB02NG150012302450,VSDP17002705,SW-LPA,-140.00,VNG-S,โกดังสยามวู๊ด,5/23/2017,5/22/2017 12:06:02 pm,คุณวิรัช
บริษัท แกรนด์ดิส จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17002715,SW-LPA,-140.00,VNG-S,บริษัท แกรนด์ดิส จำกัด,5/22/2017,5/22/2017 04:05:23 pm,คุณวิรัช
บริษัท ที.เอ็ม.พี.วู้ด จำกัด,Sales order,On order,4MBP2FS090012302450,VSDS17000551,SW-LMA,-110.00,VNG-S,T.M.P,5/24/2017,5/23/2017 11:27:57 am,คุณวัชรชัย
บริษัท ที.เอ็ม.พี.วู้ด จำกัด,Sales order,On order,1PB02NG160012302450,VSDP17002724,SW-LPA,-65.00,VNG-S,S-วู้ดเมลามีนอาร์ต ใบชั่วคราว,5/25/2017,5/23/2017 12:01:23 pm,คุณวัชรชัย
บริษัท แกรนด์ดิส จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17002729,SW-LPA,-70.00,VNG-S,บริษัท แกรนด์ดิส จำกัด,5/25/2017,5/23/2017 12:15:53 pm,คุณวิรัช
บริษัท สถาพร ลามิเนชั่น จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17002731,SW-LPA,-70.00,VNG-S,บริษัท สถาพร ลามิเนชั่น จำกัด,5/24/2017,5/23/2017 01:18:34 pm,คุณวิรัช
บริษัท สถาพร ลามิเนชั่น จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17002732,SW-LPA,-140.00,VNG-S,บริษัท สถาพร ลามิเนชั่น จำกัด,5/25/2017,5/23/2017 01:21:49 pm,คุณวิรัช
บริษัท สถาพร ลามิเนชั่น จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17002733,SW-LPA,-140.00,VNG-S,บริษัท สถาพร ลามิเนชั่น จำกัด,5/25/2017,5/23/2017 01:23:21 pm,คุณวิรัช
ห้างหุ้นส่วนจำกัด ทีเอ็นเค วู้ด,Sales order,On order,4MBP2FS040012302450,VSDS17000553,SW-LMA,-500.00,VNG-S,โกดังสยามวู๊ด,5/24/2017,5/24/2017 11:06:03 am,คุณวิรัช
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG090012302450,VSDP17002734,SW-LPA,-110.00,VNG-S,รับเอง ดูโฮม (สาขาอุบลฯ) + MDF  15 FS,5/24/2017,5/24/2017 11:22:50 am,คุณวัชรชัย
บริษัท อีสต์โคสท์เฟอร์นิเทค จำกัด (มหาชน),Sales order,On order,1PB02FS150012302450,VSDP17002738,SW-LPA,-910.00,VNG-S,บริษัท อีสต์โคสท์เฟอร์นิเทค จำกัด (มหาชน),5/24/2017,5/24/2017 11:54:51 am,คุณไกรฤกษ์
บริษัท อีสต์โคสท์เฟอร์นิเทค จำกัด (มหาชน),Sales order,On order,1PB02FS150012302450,VSDP17002739,SW-LPA,-910.00,VNG-S,บริษัท อีสต์โคสท์เฟอร์นิเทค จำกัด (มหาชน),5/24/2017,5/24/2017 11:56:47 am,คุณไกรฤกษ์
บริษัท นีสเทิร์น อินดัสทรี่ จำกัด,Sales order,On order,4MBP2FS190012302450,VSDS17000558,SW-LMA,-3.00,VNG-S,"ส่งพร้อมไม้ PB, เคลือบ",5/26/2017,5/24/2017 04:04:23 pm,คุณวิรัช
บริษัท รวมเจริญ วู๊ด มาร์เก็ตติ้ง จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17002764,SW-LPA,-140.00,VNG-S,บริษัท รวมเจริญ วู๊ด มาร์เก็ตติ้ง จำกัด,5/25/2017,5/25/2017 03:16:37 pm,คุณดำรงศักดิ์
บริษัท สถาพร ลามิเนชั่น จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17002765,SW-LPA,-70.00,VNG-S,ฟอร์จูน,5/25/2017,5/25/2017 03:20:47 pm,คุณวิรัช
บริษัท สถาพร ลามิเนชั่น จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17002766,SW-LPA,-140.00,VNG-S,ปณชัย - ใบชั่วคราว,5/25/2017,5/25/2017 03:21:51 pm,คุณวิรัช
บริษัท อีสต์โคสท์เฟอร์นิเทค จำกัด (มหาชน),Sales order,On order,1PB02FS150012302450,VSDP17002773,SW-LPA,-140.00,VNG-S,บริษัท อีสต์โคสท์เฟอร์นิเทค จำกัด (มหาชน),5/29/2017,5/26/2017 11:20:22 am,คุณไกรฤกษ์
บริษัท บางกอก มาสเตอร์วู้ด จำกัด,Sales order,On order,3LP115021110120,VSDL17000706,SW-LUA,-70.00,VNG-S,บริษัท บางกอก มาสเตอร์วู้ด จำกัด,5/26/2017,5/26/2017 11:42:48 am,คุณไกรฤกษ์
บริษัท บางกอก มาสเตอร์วู้ด จำกัด,Sales order,On order,3LP118021110120,VSDL17000707,SW-LUA,-59.00,VNG-S,บริษัท บางกอก มาสเตอร์วู้ด จำกัด,5/26/2017,5/26/2017 11:47:50 am,คุณไกรฤกษ์
บจก.ซีอาร์ซี ไทวัสดุ (สาขาคลังสินค้าวังน้อย),Sales order,On order,3F20892051GGA10617KA,VSDF17000936,SW-L3A,"-8,640.00",VNG-S,DC วังน้อย,6/12/2017,5/26/2017 01:14:14 pm,คุณพิมพ์ลภัทร
บริษัท ยู.โอ.ที.เทรดดิ้ง จำกัด,Sales order,On order,4MBP2FS150012302450,VSDS17000563,SW-LMA,-136.00,VNG-S,บริษัท ยู.โอ.ที.เทรดดิ้ง จำกัด,5/27/2017,5/26/2017 01:18:35 pm,คุณวิรัช
บริษัท ยู.โอ.ที.เทรดดิ้ง จำกัด,Sales order,On order,4MBP2FS060012302450,VSDS17000565,SW-LMA,-330.00,VNG-S,บริษัท ยู.โอ.ที.เทรดดิ้ง จำกัด,5/27/2017,5/26/2017 01:32:09 pm,คุณวิรัช
บริษัท ยู.โอ.ที.เทรดดิ้ง จำกัด,Sales order,On order,4MBP2FS060012302450,VSDS17000564,SW-LMA,-330.00,VNG-S,บริษัท ยู.โอ.ที.เทรดดิ้ง จำกัด,5/27/2017,5/26/2017 01:26:51 pm,คุณวิรัช
บริษัท สถาพร ลามิเนชั่น จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17002781,SW-LPA,-140.00,VNG-S,บริษัท สถาพร ลามิเนชั่น จำกัด,5/30/2017,5/26/2017 04:37:37 pm,คุณวิรัช
บริษัท สถาพร ลามิเนชั่น จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17002782,SW-LPA,-140.00,VNG-S,บริษัท สถาพร ลามิเนชั่น จำกัด,5/30/2017,5/26/2017 04:40:12 pm,คุณวิรัช
บริษัท ลานนาไม้อัดไทย จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17002796,SW-LPA,-70.00,VNG-S,โกดัง 2,5/29/2017,5/29/2017 11:38:01 am,คุณดำรงศักดิ์
บจก.มิสเตอร์เทรดเดอร์,Sales order,On order,1BJSK0020159580036VF,VSDB17000089,SW-LBA,-100.00,VNG-S,โกดังวัดญวณ ซ.23,6/2/2017,5/29/2017 12:46:37 pm,คุณสุพัตรา
บจก.มิสเตอร์เทรดเดอร์,Sales order,On order,1BJSK0020159580039VF,VSDB17000089,SW-LBA,-150.00,VNG-S,โกดังวัดญวณ ซ.23,6/2/2017,5/29/2017 12:46:37 pm,คุณสุพัตรา
บจก.มิสเตอร์เทรดเดอร์,Sales order,On order,1BJSK0020159580038VF,VSDB17000089,SW-LBA,-50.00,VNG-S,โกดังวัดญวณ ซ.23,6/2/2017,5/29/2017 12:46:37 pm,คุณสุพัตรา
บริษัท รวมเจริญ วู๊ด มาร์เก็ตติ้ง จำกัด,Sales order,On order,3LP216024420610,VSDL17000713,SW-LUA,-390.00,VNG-S,รับเอง แจ้งทะเบียนและชื่อภายหลัง,5/30/2017,5/30/2017 01:05:31 pm,คุณสุภาพ
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02GG250012302450,VSDP17002813,SW-LPA,-42.00,VNG-S,ส่งพูนธนาทรัพย์คลอง 14 + PB 15 NG,5/30/2017,5/30/2017 01:31:20 pm,คุณวัชรชัย
บริษัท แสนสิริกิจ เอ็นเตอร์ไพรซ์ จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17002814,SW-LPA,"-1,050.00",VNG-S,โกดังวัดเสาธงหิน,5/31/2017,5/30/2017 05:10:06 pm,คุณวิรัช
บริษัท ย่งพงษ์เส็งรังสิต จำกัด,Sales order,On order,3LP216022210310,VSDL17000714,SW-LUA,-390.00,VNG-S,ส่งพร้อมไม้เปลือย คุณประดิษฐ์,6/1/2017,5/31/2017 09:42:31 am,คุณสุภาพ
บริษัท ย่งพงษ์เส็งรังสิต จำกัด,Sales order,On order,3LP219022210310,VSDL17000714,SW-LUA,-275.00,VNG-S,ส่งพร้อมไม้เปลือย คุณประดิษฐ์,6/1/2017,5/31/2017 09:42:31 am,คุณสุภาพ
ห้างหุ้นส่วนจำกัด ไม้สักไทยเฟอร์นิเจอร์,Sales order,On order,3LPN15021110150,VSDL17000715,SW-LUA,-420.00,VNG-S,ถ.นวมินทร์,6/1/2017,5/31/2017 09:56:58 am,คุณสุภาพ
บริษัท เอ็กซ์คลูซิฟ เฟอร์นิเจอร์ จำกัด,Sales order,On order,3LP209022210120,VSDL17000716,SW-LUA,-672.00,VNG-S,บริษัท เอ็กซ์คลูซิฟ เฟอร์นิเจอร์ จำกัด,6/5/2017,5/31/2017 10:02:29 am,คุณสุภาพ
บริษัท รวมเจริญ วู๊ด มาร์เก็ตติ้ง จำกัด,Sales order,On order,3LP218022210120,VSDL17000717,SW-LUA,-180.00,VNG-S,แอพโซลูส,6/2/2017,5/31/2017 11:14:49 am,คุณดำรงศักดิ์
บริษัท รวมเจริญ วู๊ด มาร์เก็ตติ้ง จำกัด,Sales order,On order,3LP218022220610,VSDL17000717,SW-LUA,-180.00,VNG-S,แอพโซลูส,6/2/2017,5/31/2017 11:14:49 am,คุณดำรงศักดิ์
บริษัท รวมเจริญ วู๊ด มาร์เก็ตติ้ง จำกัด,Sales order,On order,3LP218022210120,VSDL17000718,SW-LUA,-180.00,VNG-S,แอพโซลูส,6/3/2017,5/31/2017 11:19:11 am,คุณสุภาพ
บริษัท รวมเจริญ วู๊ด มาร์เก็ตติ้ง จำกัด,Sales order,On order,3LP218022220610,VSDL17000718,SW-LUA,-180.00,VNG-S,แอพโซลูส,6/3/2017,5/31/2017 11:19:11 am,คุณสุภาพ
บริษัท เอส.บี.อุตสาหกรรมเครื่องเรือน จำกัด,Sales order,On order,1PB01GG250012302150,VSDP17002815,SW-LPA,-714.00,VNG-S,บางบัวทอง,6/1/2017,5/31/2017 11:50:45 am,คุณดำรงศักดิ์
บริษัท สักทอง(ไทย) จำกัด,Sales order,On order,1PB02GG150012302450,VSDP17002816,SW-LPA,-980.00,VNG-S,ปากเกร็ด,6/1/2017,5/31/2017 11:56:05 am,คุณดำรงศักดิ์
บริษัท เอส.บี.อุตสาหกรรมเครื่องเรือน จำกัด,Sales order,On order,1PB01GG120012302050,VSDP17002817,SW-LPA,"-1,445.00",VNG-S,บางบัวทอง,6/1/2017,5/31/2017 12:00:24 pm,คุณดำรงศักดิ์
บริษัท เอส.บี.อุตสาหกรรมเครื่องเรือน จำกัด,Sales order,On order,1PB01GG160012302150,VSDP17002818,SW-LPA,"-1,040.00",VNG-S,บางบัวทอง,6/1/2017,5/31/2017 12:03:04 pm,คุณดำรงศักดิ์
บริษัท โต๊ะจักรไทยประดิษฐ์ (1980) จำกัด,Sales order,On order,1PB01GG150012302450,VSDP17002819,SW-LPA,-840.00,VNG-S,ธนพล - ใบชั่วคราว,6/1/2017,5/31/2017 12:05:34 pm,คุณสุรพงษ์
บริษัท ย่งพงษ์เส็งรังสิต จำกัด,Sales order,On order,1PB02GG250012302450,VSDP17002820,SW-LPA,-210.00,VNG-S,พร้อม MDF,6/1/2017,5/31/2017 12:14:56 pm,คุณประดิษฐ์
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17002821,SW-LPA,-210.00,VNG-S,พูนธนาทรัพย์ (คลอง 14),6/1/2017,5/31/2017 12:17:15 pm,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17002821,SW-LPA,-840.00,VNG-S,พูนธนาทรัพย์ (คลอง 14),6/1/2017,5/31/2017 12:17:15 pm,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17002822,SW-LPA,-70.00,VNG-S,พูนธนาทรัพย์ (คลอง 14),6/2/2017,5/31/2017 12:22:09 pm,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17002822,SW-LPA,-980.00,VNG-S,พูนธนาทรัพย์ (คลอง 14),6/2/2017,5/31/2017 12:22:09 pm,คุณวัชรชัย
ภูพนาค้าไม้,Sales order,On order,1PB02NG150012302450,VSDP17002823,SW-LPA,-140.00,VNG-S,เมโทรพูลทรัพย์-ไทรน้อย,6/1/2017,5/31/2017 12:26:47 pm,คุณประดิษฐ์
ภูพนาค้าไม้,Sales order,On order,1PB02NG150012302450,VSDP17002823,SW-LPA,-910.00,VNG-S,เมโทรพูลทรัพย์-ไทรน้อย,6/1/2017,5/31/2017 12:26:47 pm,คุณประดิษฐ์
ภูพนาค้าไม้,Sales order,On order,1PB02NG150012302450,VSDP17002824,SW-LPA,-140.00,VNG-S,เมโทรพูลทรัพย์-ไทรน้อย,6/1/2017,5/31/2017 12:28:28 pm,คุณประดิษฐ์
ภูพนาค้าไม้,Sales order,On order,1PB02NG150012302450,VSDP17002824,SW-LPA,-910.00,VNG-S,เมโทรพูลทรัพย์-ไทรน้อย,6/1/2017,5/31/2017 12:28:28 pm,คุณประดิษฐ์
ภูพนาค้าไม้,Sales order,On order,1PB02NG150012302450,VSDP17002825,SW-LPA,"-1,050.00",VNG-S,เมโทรพูลทรัพย์-ไทรน้อย,6/2/2017,5/31/2017 12:32:55 pm,คุณประดิษฐ์
ภูพนาค้าไม้,Sales order,On order,1PB02NG150012302450,VSDP17002826,SW-LPA,"-1,050.00",VNG-S,เมโทรพูลทรัพย์-ไทรน้อย,6/2/2017,5/31/2017 12:34:49 pm,คุณประดิษฐ์
ภูพนาค้าไม้,Sales order,On order,1PB02NG150012302450,VSDP17002827,SW-LPA,-140.00,VNG-S,เมโทรพูลทรัพย์-ไทรน้อย,6/3/2017,5/31/2017 12:37:34 pm,คุณประดิษฐ์
ภูพนาค้าไม้,Sales order,On order,1PB02NG150012302450,VSDP17002827,SW-LPA,-910.00,VNG-S,เมโทรพูลทรัพย์-ไทรน้อย,6/3/2017,5/31/2017 12:37:34 pm,คุณประดิษฐ์
ภูพนาค้าไม้,Sales order,On order,1PB02NG150012302450,VSDP17002828,SW-LPA,-140.00,VNG-S,เมโทรพูลทรัพย์-ไทรน้อย,6/3/2017,5/31/2017 12:41:57 pm,คุณประดิษฐ์
ภูพนาค้าไม้,Sales order,On order,1PB02NG150012302450,VSDP17002828,SW-LPA,-910.00,VNG-S,เมโทรพูลทรัพย์-ไทรน้อย,6/3/2017,5/31/2017 12:41:57 pm,คุณประดิษฐ์
บจก.เพอร์เฟ็คท์ ออฟฟิศเฟอร์นิเจอร์,Sales order,On order,1PB02NG150012302450,VSDP17002829,SW-LPA,-245.00,VNG-S,ส่งโรงงานท่าข้าม,6/1/2017,5/31/2017 12:46:37 pm,คุณสุภาพ
บจก.เพอร์เฟ็คท์ ออฟฟิศเฟอร์นิเจอร์,Sales order,On order,1PB02NG150012302450,VSDP17002830,SW-LPA,-245.00,VNG-S,ส่งโรงงานท่าข้าม,6/1/2017,5/31/2017 12:49:42 pm,คุณสุภาพ
บริษัท ที.เอ็ม.พี.วู้ด จำกัด,Sales order,On order,1PB01GG160012302450,VSDP17002831,SW-LPA,-130.00,VNG-S,ส่งเมโทรท๊อปวู้ด (พระนั่งเกล้า) - ใบชั่วคราว,6/1/2017,5/31/2017 12:53:03 pm,คุณวัชรชัย
บริษัท ที.เอ็ม.พี.วู้ด จำกัด,Sales order,On order,1PB01GG160012302450,VSDP17002831,SW-LPA,-845.00,VNG-S,ส่งเมโทรท๊อปวู้ด (พระนั่งเกล้า) - ใบชั่วคราว,6/1/2017,5/31/2017 12:53:03 pm,คุณวัชรชัย
บริษัท อาร์ เอ็ม ซี เมทัลวู๊ด จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17002832,SW-LPA,-140.00,VNG-S,บริษัท อาร์ เอ็ม ซี เมทัลวู๊ด จำกัด,6/2/2017,5/31/2017 12:55:36 pm,คุณประดิษฐ์
บริษัท อาร์ เอ็ม ซี เมทัลวู๊ด จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17002832,SW-LPA,-910.00,VNG-S,บริษัท อาร์ เอ็ม ซี เมทัลวู๊ด จำกัด,6/2/2017,5/31/2017 12:55:36 pm,คุณประดิษฐ์
บริษัท อาร์ เอ็ม ซี เมทัลวู๊ด จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17002833,SW-LPA,-140.00,VNG-S,บริษัท อาร์ เอ็ม ซี เมทัลวู๊ด จำกัด,6/3/2017,5/31/2017 12:57:25 pm,คุณประดิษฐ์
บริษัท อาร์ เอ็ม ซี เมทัลวู๊ด จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17002833,SW-LPA,-910.00,VNG-S,บริษัท อาร์ เอ็ม ซี เมทัลวู๊ด จำกัด,6/3/2017,5/31/2017 12:57:25 pm,คุณประดิษฐ์
บจก.อินเด็กซ์ อินเตอร์เฟิร์น สาขา มหาชัย,Sales order,On order,1PB01GG160012301840,VSDP17002834,SW-LPA,-910.00,VNG-S,บจก.อินเด็กซ์ อินเตอร์เฟิร์น สาขา มหาชัย,6/1/2017,5/31/2017 01:09:07 pm,คุณไกรฤกษ์
บจก.อินเด็กซ์ อินเตอร์เฟิร์น สาขา มหาชัย,Sales order,On order,1PB01GG160012302450,VSDP17002835,SW-LPA,-65.00,VNG-S,บจก.อินเด็กซ์ อินเตอร์เฟิร์น สาขา มหาชัย,6/1/2017,5/31/2017 01:12:21 pm,คุณไกรฤกษ์
บจก.อินเด็กซ์ อินเตอร์เฟิร์น สาขา มหาชัย,Sales order,On order,1PB01GG160012302450,VSDP17002835,SW-LPA,-845.00,VNG-S,บจก.อินเด็กซ์ อินเตอร์เฟิร์น สาขา มหาชัย,6/1/2017,5/31/2017 01:12:21 pm,คุณไกรฤกษ์
บจก.อินเด็กซ์ อินเตอร์เฟิร์น สาขา มหาชัย,Sales order,On order,1PB01GG160012302450,VSDP17002836,SW-LPA,-910.00,VNG-S,บจก.อินเด็กซ์ อินเตอร์เฟิร์น สาขา มหาชัย,6/1/2017,5/31/2017 01:14:33 pm,คุณไกรฤกษ์
บจก.อินเด็กซ์ อินเตอร์เฟิร์น สาขา มหาชัย,Sales order,On order,1PB01GG120012302450,VSDP17002837,SW-LPA,"-1,190.00",VNG-S,บจก.อินเด็กซ์ อินเตอร์เฟิร์น สาขา มหาชัย,6/1/2017,5/31/2017 01:26:40 pm,คุณไกรฤกษ์
บจก.อินเด็กซ์ อินเตอร์เฟิร์น สาขา มหาชัย,Sales order,On order,1PB01GG250012302450,VSDP17002838,SW-LPA,-546.00,VNG-S,บจก.อินเด็กซ์ อินเตอร์เฟิร์น สาขา มหาชัย,6/1/2017,5/31/2017 01:28:48 pm,คุณไกรฤกษ์
บจก.อินเด็กซ์ อินเตอร์เฟิร์น สาขา มหาชัย,Sales order,On order,1PB01GG160012302150,VSDP17002839,SW-LPA,"-1,040.00",VNG-S,บจก.อินเด็กซ์ อินเตอร์เฟิร์น สาขา มหาชัย,6/1/2017,5/31/2017 01:31:18 pm,คุณไกรฤกษ์
บจก.อินเด็กซ์ อินเตอร์เฟิร์น สาขา มหาชัย,Sales order,On order,1PB01GG120012302050,VSDP17002840,SW-LPA,"-1,445.00",VNG-S,บจก.อินเด็กซ์ อินเตอร์เฟิร์น สาขา มหาชัย,6/1/2017,5/31/2017 01:33:29 pm,คุณไกรฤกษ์
บจก.อินเด็กซ์ อินเตอร์เฟิร์น สาขา มหาชัย,Sales order,On order,1PB01GG190012302150,VSDP17002841,SW-LPA,-880.00,VNG-S,บจก.อินเด็กซ์ อินเตอร์เฟิร์น สาขา มหาชัย,6/1/2017,5/31/2017 01:35:43 pm,คุณไกรฤกษ์
