Name,Reference,Issue status,Item number,Number,Warehouse,Quantity,Site,,,,
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PPN150200M6701,VSDO17000378,SW-LAA,-210,VNG-S,รับเอง-โฮมฮับ (สาขาอุดรฯ),2017-09-01,2017-08-31,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PM2025200A9122,VSDO17000379,SW-LAA,-335,VNG-S,รับเอง-โฮมฮับ (สาขาอุดรฯ),2017-09-01,2017-08-31,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17004354,SW-LPA,-70,VNG-S,พูนธนาทรัพย์ (คลอง 14),2017-09-11,2017-08-31,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17004354,SW-LPA,-980,VNG-S,พูนธนาทรัพย์ (คลอง 14),2017-09-11,2017-08-31,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17004356,SW-LPA,"-1,050.00",VNG-S,พูนธนาทรัพย์ (คลอง 14),2017-09-12,2017-08-31,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17004357,SW-LPA,"-1,050.00",VNG-S,พูนธนาทรัพย์ (คลอง 14),2017-09-14,2017-08-31,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17004359,SW-LPA,"-1,050.00",VNG-S,พูนธนาทรัพย์ (คลอง 14),2017-09-14,2017-08-31,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17004361,SW-LPA,"-1,050.00",VNG-S,พูนธนาทรัพย์ (คลอง 14),2017-09-15,2017-08-31,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17004363,SW-LPA,"-1,050.00",VNG-S,พูนธนาทรัพย์ (คลอง 14),2017-09-16,2017-08-31,คุณวัชรชัย
บริษัท เมเจอร์ แปลน จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17004367,SW-LPA,-70,VNG-S,เมโทรพูลทรัพย์-ไทรน้อย,2017-09-04,2017-08-31,คุณวิรัช
บริษัท เมเจอร์ แปลน จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17004370,SW-LPA,-140,VNG-S,เมโทรพูลทรัพย์-ไทรน้อย,2017-09-06,2017-08-31,คุณวิรัช
บริษัท เมเจอร์ แปลน จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17004372,SW-LPA,-70,VNG-S,เมโทรพูลทรัพย์-ไทรน้อย,2017-09-11,2017-08-31,คุณวิรัช
บริษัท เมเจอร์ แปลน จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17004372,SW-LPA,-980,VNG-S,เมโทรพูลทรัพย์-ไทรน้อย,2017-09-11,2017-08-31,คุณวิรัช
บริษัท ที.เอ็ม.พี.วู้ด จำกัด,Sales order,On order,1PB01GG160012302450,VSDP17004383,SW-LPA,-455,VNG-S,เมโทรท๊อบวู๊ด (พระนั่งเกล้า),2017-09-02,2017-08-31,คุณวัชรชัย
บริษัท ที.เอ็ม.พี.วู้ด จำกัด,Sales order,On order,1PB01GG190012302450,VSDP17004383,SW-LPA,-385,VNG-S,เมโทรท๊อบวู๊ด (พระนั่งเกล้า),2017-09-02,2017-08-31,คุณวัชรชัย
บริษัท ที.เอ็ม.พี.วู้ด จำกัด,Sales order,On order,1PB02NG160012302450,VSDP17004387,SW-LPA,-455,VNG-S,ส่งสตาร์มาร์คแมนูแฟคเชอร์ริ่ง (ใบชั่วคราวของ T.M.P),2017-09-08,2017-08-31,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,3LPN16022210150,VSHL17000855,HS-LOA,-260,VNG-S,#N/A,#N/A,#N/A,#N/A
ห้างหุ้นส่วนจำกัด ทีเอ็นเค วู้ด,Sales order,On order,3LPN16022210150,VSHL17000856,HS-LOA,-65,VNG-S,#N/A,#N/A,#N/A,#N/A
บริษัท ธนชัยรุ่งเรืองค้าไม้ จำกัด,Sales order,On order,3LMF19022210150,VSHL17000857,HS-LOA,-55,VNG-S,#N/A,#N/A,#N/A,#N/A
บริษัท รวมเจริญ วู๊ด มาร์เก็ตติ้ง จำกัด,Sales order,On order,3LP209022210120,VSHL17000858,HS-LOA,-112,VNG-S,#N/A,#N/A,#N/A,#N/A
บริษัท รวมเจริญ วู๊ด มาร์เก็ตติ้ง จำกัด,Sales order,On order,3LP219022210400,VSHL17000859,HS-LOA,-55,VNG-S,#N/A,#N/A,#N/A,#N/A
บริษัท ซีดาส ออฟฟิศเฟอร์นิเจอร์ จำกัด,Sales order,On order,3LP219022210400,VSHL17000860,HS-LOA,-165,VNG-S,#N/A,#N/A,#N/A,#N/A
บริษัท ซีดาส ออฟฟิศเฟอร์นิเจอร์ จำกัด,Sales order,On order,3LP225024420440,VSHL17000860,SW-LUA,-42,VNG-S,#N/A,#N/A,#N/A,#N/A
ภูพนาค้าไม้,Sales order,On order,3LP219021110120,VSHL17000861,HS-LOA,-55,VNG-S,#N/A,#N/A,#N/A,#N/A
ภูพนาค้าไม้,Sales order,On order,3LP216022210120,VSHL17000861,SW-LUA,-130,VNG-S,#N/A,#N/A,#N/A,#N/A
ภูพนาค้าไม้,Sales order,On order,3LP209022210120,VSHL17000861,HS-LOA,-112,VNG-S,#N/A,#N/A,#N/A,#N/A
บริษัท ซีดาส ออฟฟิศเฟอร์นิเจอร์ จำกัด,Sales order,On order,3LP216022210310,VSHL17000862,HS-LOA,-65,VNG-S,#N/A,#N/A,#N/A,#N/A
บจก.ดูราฟลอร์,Sales order,On order,1BJEG5010123180033VF,VSDB17000318,SW-LBA,-62,VNG-S,โกดังนวนคร,2017-09-05,2017-09-01,คุณสุพัตรา
บจก.ดูราฟลอร์,Sales order,On order,1BJEG5010123180025VF,VSDB17000318,SW-LBA,-930,VNG-S,โกดังนวนคร,2017-09-05,2017-09-01,คุณสุพัตรา
บจก.ดูราฟลอร์,Sales order,On order,1BJJT6010124080025VF,VSDB17000318,SW-LBA,-240,VNG-S,โกดังนวนคร,2017-09-05,2017-09-01,คุณสุพัตรา
บจก.ดูราฟลอร์,Sales order,On order,1BJJT6010124080351VF,VSDB17000318,SW-LBA,-624,VNG-S,โกดังนวนคร,2017-09-05,2017-09-01,คุณสุพัตรา
บริษัท รวมเจริญ วู๊ด มาร์เก็ตติ้ง จำกัด,Sales order,On order,3LP219021110120,VSHL17000863,HS-LOA,-165,VNG-S,#N/A,#N/A,#N/A,#N/A
บริษัท เอส.บี.อุตสาหกรรมเครื่องเรือน จำกัด,Sales order,On order,4MBU1S4250012302450,VSDS17000977,SW-LMA,-80,VNG-S,บางบัวทอง,2017-09-04,2017-09-01,คุณดำรงศักดิ์
บริษัท เอส.บี.อุตสาหกรรมเครื่องเรือน จำกัด,Sales order,On order,4MBU1S4160012302450,VSDS17000980,SW-LMA,-868,VNG-S,บางบัวทอง,2017-09-15,2017-09-01,คุณดำรงศักดิ์
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PM2025200O0102,VSDO17000380,SW-LAA,-335,VNG-S,สายใจเฟอร์นิเจอร์ (ขอนแก่น),2017-09-02,2017-09-01,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PPN150200M9000,VSDO17000381,SW-LAA,-280,VNG-S,ร้านสายใจเฟอร์นิเจอร์ (ขอนแก่น),2017-09-02,2017-09-01,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PPN150200M7100,VSDO17000381,SW-LAA,-280,VNG-S,ร้านสายใจเฟอร์นิเจอร์ (ขอนแก่น),2017-09-02,2017-09-01,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PPN150200M5501,VSDO17000381,SW-LAA,-210,VNG-S,ร้านสายใจเฟอร์นิเจอร์ (ขอนแก่น),2017-09-02,2017-09-01,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PPN150200M5619,VSDO17000382,SW-LAA,-140,VNG-S,สง่าเฟอร์ (ร้อยเอ็ด) -ใบชั่วคราว,2017-09-04,2017-09-01,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PPN150200M5400,VSDO17000382,SW-LAA,-70,VNG-S,สง่าเฟอร์ (ร้อยเอ็ด) -ใบชั่วคราว,2017-09-04,2017-09-01,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PPN150200M5501,VSDO17000382,SW-LAA,-210,VNG-S,สง่าเฟอร์ (ร้อยเอ็ด) -ใบชั่วคราว,2017-09-04,2017-09-01,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PPN150200M9000,VSDO17000382,SW-LAA,-280,VNG-S,สง่าเฟอร์ (ร้อยเอ็ด) -ใบชั่วคราว,2017-09-04,2017-09-01,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PPN150200M7100,VSDO17000382,SW-LAA,-70,VNG-S,สง่าเฟอร์ (ร้อยเอ็ด) -ใบชั่วคราว,2017-09-04,2017-09-01,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PPN150200M6701,VSDO17000383,,-280,VNG-S,รับเอง-โฮมฮับ (สาขาอุดรฯ),2017-09-01,2017-09-01,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PPN150200M7100,VSDO17000383,,-350,VNG-S,รับเอง-โฮมฮับ (สาขาอุดรฯ),2017-09-01,2017-09-01,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PPN150200M7100,VSDO17000384,,-420,VNG-S,รับเอง-โฮมฮับ (สาขาขอนแก่น),2017-09-01,2017-09-01,คุณวัชรชัย
บริษัท ย่งพงษ์เส็งรังสิต จำกัด,Sales order,On order,1PB02NG090012302450,VSDP17004395,SW-LPA,-220,VNG-S,รับเองที่สระบุรี,2017-09-02,2017-09-01,คุณประดิษฐ์
บริษัท ย่งพงษ์เส็งรังสิต จำกัด,Sales order,On order,1PB02NG120012302450,VSDP17004395,SW-LPA,-170,VNG-S,รับเองที่สระบุรี,2017-09-02,2017-09-01,คุณประดิษฐ์
บริษัท ซีดาส ออฟฟิศเฟอร์นิเจอร์ จำกัด,Sales order,On order,3LP216022210400,VSHL17000864,HS-LOA,-65,VNG-S,#N/A,#N/A,#N/A,#N/A
บริษัท สถาพร ลามิเนชั่น จำกัด,Sales order,On order,1PB01GG120012302450,VSDP17004397,SW-LPA,-85,VNG-S,บริษัท สถาพร ลามิเนชั่น จำกัด,2017-09-02,2017-09-01,คุณวัชรชัย
บริษัท รวมเจริญ วู๊ด มาร์เก็ตติ้ง จำกัด,Sales order,On order,3LMF06022210150,VSHL17000865,HS-LOA,-165,VNG-S,#N/A,#N/A,#N/A,#N/A
บริษัท รวมเจริญ วู๊ด มาร์เก็ตติ้ง จำกัด,Sales order,On order,3LMF16022210150,VSHL17000866,HS-LOA,-260,VNG-S,#N/A,#N/A,#N/A,#N/A
บริษัท รวมเจริญ วู๊ด มาร์เก็ตติ้ง จำกัด,Sales order,On order,3LMF19022210150,VSHL17000867,HS-LOA,-220,VNG-S,#N/A,#N/A,#N/A,#N/A
บมจ.อุตสาหกรรมพรมไทย,Sales order,On order,3F20892053GGA30728EC,VSDF17001550,SW-L3A,"-8,640.00",VNG-S,โกดังอุตสาหกรรมพรมไทย,2017-09-01,2017-09-01,คุณสุทธิรักษ์
บมจ.อุตสาหกรรมพรมไทย,Sales order,On order,3F20892053GGA30728EC,VSDF17001551,SW-L3A,"-8,640.00",VNG-S,โกดังอุตสาหกรรมพรมไทย,2017-09-01,2017-09-01,คุณสุทธิรักษ์
บริษัท เอส.บี.อุตสาหกรรมเครื่องเรือน จำกัด,Sales order,On order,1PB01GG160012302450,VSDP17004418,SW-LPA,-910,VNG-S,บางบัวทอง,2017-09-11,2017-09-01,คุณดำรงศักดิ์
บริษัท เอส.บี.อุตสาหกรรมเครื่องเรือน จำกัด,Sales order,On order,1PB01GG160012302450,VSDP17004419,SW-LPA,-910,VNG-S,บางบัวทอง,2017-09-11,2017-09-01,คุณดำรงศักดิ์
บริษัท เอส.บี.อุตสาหกรรมเครื่องเรือน จำกัด,Sales order,On order,1PB01GG250012302450,VSDP17004420,SW-LPA,-630,VNG-S,บางบัวทอง,2017-09-12,2017-09-01,คุณดำรงศักดิ์
บริษัท เอส.บี.อุตสาหกรรมเครื่องเรือน จำกัด,Sales order,On order,1PB01GG120012302050,VSDP17004421,SW-LPA,"-1,445.00",VNG-S,บางบัวทอง,2017-09-13,2017-09-01,คุณดำรงศักดิ์
บริษัท เอส.บี.อุตสาหกรรมเครื่องเรือน จำกัด,Sales order,On order,1PB01GG180012302450,VSDP17004422,SW-LPA,-840,VNG-S,บางบัวทอง,2017-09-14,2017-09-01,คุณดำรงศักดิ์
บริษัท ซีดาส ออฟฟิศเฟอร์นิเจอร์ จำกัด,Sales order,On order,3LP219027720500,VSHL17000868,HS-LOA,-55,VNG-S,#N/A,#N/A,#N/A,#N/A
บริษัท ซีดาส ออฟฟิศเฟอร์นิเจอร์ จำกัด,Sales order,On order,3LP225024420440,VSHL17000868,HS-LOA,-84,VNG-S,#N/A,#N/A,#N/A,#N/A
บริษัท รวมเจริญ วู๊ด มาร์เก็ตติ้ง จำกัด,Sales order,On order,3LP216021110120,VSHL17000869,HS-LOA,-65,VNG-S,#N/A,#N/A,#N/A,#N/A
บริษัท ย่งพงษ์เส็งรังสิต จำกัด,Sales order,On order,3LP219022210120,VSDL17001218,SW-LUA,-770,VNG-S,ส่งก่อนเทียง,2017-09-09,2017-09-04,คุณประดิษฐ์
บจก.วี ฟลอร์ริ่ง,Sales order,On order,3F20892051GGA10732BO,VSDF17001556,SW-L3A,"-3,360.00",VNG-S,โกดัง วี-เซิฟ ลาซาน,2017-09-05,2017-09-04,คุณสันติ์สิทธิ์
บจก.วี ฟลอร์ริ่ง,Sales order,On order,2F20892051GGA20724BO,VSDF17001556,SW-LFA,-960,VNG-S,โกดัง วี-เซิฟ ลาซาน,2017-09-05,2017-09-04,คุณสันติ์สิทธิ์
บจก.วี ฟลอร์ริ่ง,Sales order,On order,2F20892051GGA30611BO,VSDF17001556,SW-LFA,-960,VNG-S,โกดัง วี-เซิฟ ลาซาน,2017-09-05,2017-09-04,คุณสันติ์สิทธิ์
บจก.วี ฟลอร์ริ่ง,Sales order,On order,3F20892051GGA30719BO,VSDF17001556,SW-L3A,-960,VNG-S,โกดัง วี-เซิฟ ลาซาน,2017-09-05,2017-09-04,คุณสันติ์สิทธิ์
บจก.วี ฟลอร์ริ่ง,Sales order,On order,2F21293051GGA10732BO,VSDF17001556,SW-LFA,-700,VNG-S,โกดัง วี-เซิฟ ลาซาน,2017-09-05,2017-09-04,คุณสันติ์สิทธิ์
บจก.วี ฟลอร์ริ่ง,Sales order,On order,2F21293051GGA10712BO,VSDF17001556,SW-LFA,-700,VNG-S,โกดัง วี-เซิฟ ลาซาน,2017-09-05,2017-09-04,คุณสันติ์สิทธิ์
บจก.ฮอฟเฟ็น(ประเทศไทย),Sales order,On order,2F20892053GGA10732HF,VSDF17001557,SW-LFA,"-1,192.00",VNG-S,โกดังฮอฟเฟ็นลำลูกกาคลอง 8,2017-09-05,2017-09-04,คุณสันติ์สิทธิ์
บจก.ฮอฟเฟ็น(ประเทศไทย),Sales order,On order,2F20892053GGA10732HF,VSDF17001557,SW-LFA,"-1,184.00",VNG-S,โกดังฮอฟเฟ็นลำลูกกาคลอง 8,2017-09-05,2017-09-04,คุณสันติ์สิทธิ์
บจก.ฮอฟเฟ็น(ประเทศไทย),Sales order,On order,3F20892053GGA10670HF,VSDF17001557,SW-L3A,-720,VNG-S,โกดังฮอฟเฟ็นลำลูกกาคลอง 8,2017-09-05,2017-09-04,คุณสันติ์สิทธิ์
บจก.ฮอฟเฟ็น(ประเทศไทย),Sales order,On order,3F20892053GGA30730HF,VSDF17001557,SW-L3A,"-5,192.00",VNG-S,โกดังฮอฟเฟ็นลำลูกกาคลอง 8,2017-09-05,2017-09-04,คุณสันติ์สิทธิ์
บริษัท รวมเจริญ วู๊ด มาร์เก็ตติ้ง จำกัด,Sales order,On order,1PB02NG120012302450,VSDP17004430,SW-LPA,-85,VNG-S,พระประแดง,2017-09-04,2017-09-04,คุณดำรงศักดิ์
บริษัท นีสเทิร์น อินดัสทรี่ จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17004440,SW-LPA,-70,VNG-S,โคราช,2017-09-06,2017-09-04,คุณวิรัช
บริษัท นีสเทิร์น อินดัสทรี่ จำกัด,Sales order,On order,1PB02NG180012302450,VSDP17004441,SW-LPA,-20,VNG-S,โคราช,2017-09-07,2017-09-04,คุณวิรัช
บริษัท นีสเทิร์น อินดัสทรี่ จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17004442,SW-LPA,-140,VNG-S,ส่งพร้อมไม้ MDF 9  MM. 3 ตั้ง,2017-09-09,2017-09-04,คุณวิรัช
บริษัท นีสเทิร์น อินดัสทรี่ จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17004442,SW-LPA,-700,VNG-S,ส่งพร้อมไม้ MDF 9  MM. 3 ตั้ง,2017-09-09,2017-09-04,คุณวิรัช
บริษัท สถาพร ลามิเนชั่น จำกัด,Sales order,On order,1MBP2GG025012302450,VSDM17001075,,"-4,740.00",VNG-S,บริษัท สถาพร ลามิเนชั่น จำกัด,2017-09-04,2017-09-04,คุณวิรัช
บริษัท มิสเตอร์ฟลอร์ จำกัด,Sales order,On order,3F21293051GGA10733BO,VSDF17001559,SW-L3A,-140,VNG-S,โกดังวัดญวณ ซ.23,2017-09-05,2017-09-04,คุณสุพัตรา
บริษัท มิสเตอร์ฟลอร์ จำกัด,Sales order,On order,2F20892051GGA30240BO,VSDF17001559,SW-LFA,-160,VNG-S,โกดังวัดญวณ ซ.23,2017-09-05,2017-09-04,คุณสุพัตรา
บริษัท มิสเตอร์ฟลอร์ จำกัด,Sales order,On order,2F20892051GGA30150BO,VSDF17001559,SW-LFA,-160,VNG-S,โกดังวัดญวณ ซ.23,2017-09-05,2017-09-04,คุณสุพัตรา
บริษัท มิสเตอร์ฟลอร์ จำกัด,Sales order,On order,2F20892051GGA10733BO,VSDF17001559,SW-LFA,-160,VNG-S,โกดังวัดญวณ ซ.23,2017-09-05,2017-09-04,คุณสุพัตรา
บริษัท นีสเทิร์น อินดัสทรี่ จำกัด,Sales order,On order,4MBP2FS090012302450,VSDS17000984,SW-LMA,-330,VNG-S,บริษัท นีสเทิร์น อินดัสทรี่ จำกัด,2017-09-09,2017-09-04,คุณวิรัช
บจก.มิสเตอร์เทรดเดอร์,Sales order,On order,3F20892051GGA10733LE,VSDF17001560,SW-L3A,-480,VNG-S,โกดังวัดญวณ ซ.23,2017-09-05,2017-09-04,คุณสุพัตรา
บจก.มิสเตอร์เทรดเดอร์,Sales order,On order,2F21293051GGA10732LE,VSDF17001560,SW-LFA,-378,VNG-S,โกดังวัดญวณ ซ.23,2017-09-05,2017-09-04,คุณสุพัตรา
บจก.มิสเตอร์เทรดเดอร์,Sales order,On order,2F21293051GGA10733LE,VSDF17001560,SW-LFA,-63,VNG-S,โกดังวัดญวณ ซ.23,2017-09-05,2017-09-04,คุณสุพัตรา
บจก.มิสเตอร์เทรดเดอร์,Sales order,On order,2F21293051GGA10739LE,VSDF17001560,SW-LFA,-28,VNG-S,โกดังวัดญวณ ซ.23,2017-09-05,2017-09-04,คุณสุพัตรา
บจก.มิสเตอร์เทรดเดอร์,Sales order,On order,2F21293051GGA20724LE,VSDF17001560,SW-LFA,-350,VNG-S,โกดังวัดญวณ ซ.23,2017-09-05,2017-09-04,คุณสุพัตรา
บจก.มิสเตอร์เทรดเดอร์,Sales order,On order,2F20892051GGA20724LE,VSDF17001561,SW-LFA,-960,VNG-S,โกดังวัดญวณ ซ.23,2017-09-05,2017-09-04,คุณสุพัตรา
บจก.มิสเตอร์เทรดเดอร์,Sales order,On order,2F20892051GGA20724AV,VSDF17001561,SW-LFA,-960,VNG-S,โกดังวัดญวณ ซ.23,2017-09-05,2017-09-04,คุณสุพัตรา
บจก.มิสเตอร์เทรดเดอร์,Sales order,On order,2F20892051GGA10733AV,VSDF17001561,SW-LFA,-496,VNG-S,โกดังวัดญวณ ซ.23,2017-09-05,2017-09-04,คุณสุพัตรา
บจก.มิสเตอร์เทรดเดอร์,Sales order,On order,3F20892051GGA10733AV,VSDF17001561,SW-L3A,-192,VNG-S,โกดังวัดญวณ ซ.23,2017-09-05,2017-09-04,คุณสุพัตรา
บจก.มิสเตอร์เทรดเดอร์,Sales order,On order,2F20892051GGA30240LE,VSDF17001561,SW-LFA,-480,VNG-S,โกดังวัดญวณ ซ.23,2017-09-05,2017-09-04,คุณสุพัตรา
บริษัท มิสเตอร์ฟลอร์ จำกัด,Sales order,On order,1BJSK0020159580028RW,VSDB17000319,SW-LBA,-240,VNG-S,โกดังวัดญวณ ซ.23,2017-09-05,2017-09-04,คุณสุพัตรา
บริษัท มิสเตอร์ฟลอร์ จำกัด,Sales order,On order,1BJSK0020159580351VF,VSDB17000319,SW-LBA,-10,VNG-S,โกดังวัดญวณ ซ.23,2017-09-05,2017-09-04,คุณสุพัตรา
บริษัท รวมเจริญ วู๊ด มาร์เก็ตติ้ง จำกัด,Sales order,On order,1PB02NG090012302450,VSDP17004445,SW-LPA,-110,VNG-S,บริษัท รวมเจริญ วู๊ด มาร์เก็ตติ้ง จำกัด,2017-09-04,2017-09-04,คุณดำรงศักดิ์
ห้างหุ้นส่วนจำกัด กุลวิชญ์ค้าไม้,Sales order,On order,1PB02NG160012302450,VSDP17004448,SW-LPA,-65,VNG-S,ส่ง S-วุ้ด - ใบชั่วคราวส่ง,2017-09-06,2017-09-04,คุณวัชรชัย
ห้างหุ้นส่วนจำกัด กุลวิชญ์ค้าไม้,Sales order,On order,1PB02NG160012302450,VSDP17004449,SW-LPA,-65,VNG-S,ส่ง S-วุ้ด - ใบชั่วคราวส่ง,2017-09-06,2017-09-04,คุณวัชรชัย
บริษัท ที.เอ็ม.พี.วู้ด จำกัด,Sales order,On order,1PB02NG160012302450,VSDP17004456,SW-LPA,-975,VNG-S,M.K - ใบชั่วคราว,2017-09-08,2017-09-04,คุณวัชรชัย
ห้างหุ้นส่วนจำกัด กุลวิชญ์ค้าไม้,Sales order,On order,1PB02NG160012302450,VSDP17004455,SW-LPA,-130,VNG-S,ส่ง S-วุ้ด - ใบชั่วคราวส่ง,2017-09-08,2017-09-04,คุณวัชรชัย
ห้างหุ้นส่วนจำกัด กุลวิชญ์ค้าไม้,Sales order,On order,1PB02NG160012302450,VSDP17004455,SW-LPA,-845,VNG-S,ส่ง S-วุ้ด - ใบชั่วคราวส่ง,2017-09-08,2017-09-04,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PM2025200A5400,VSDO17000385,SW-LAA,-335,VNG-S,สง่า (ร้อยเอ็ด) **ส่งแล้ว**,2017-09-04,2017-09-04,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PM2025200A5500,VSDO17000385,SW-LAA,-335,VNG-S,สง่า (ร้อยเอ็ด) **ส่งแล้ว**,2017-09-04,2017-09-04,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PPN150200M7100,VSDO17000386,SW-LAA,-420,VNG-S,ส่ง โฮมฮัท สาขาที่ 3 (ขอนแก่น),2017-09-04,2017-09-04,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PPN150200M6701,VSDO17000387,SW-LAA,-278,VNG-S,โฮมฮับ (อุดรสาขา 4) - ใบชั่วคราว,2017-09-04,2017-09-04,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PPN150200M7100,VSDO17000387,SW-LAA,-350,VNG-S,โฮมฮับ (อุดรสาขา 4) - ใบชั่วคราว,2017-09-04,2017-09-04,คุณวัชรชัย
บริษัท รวมเจริญ วู๊ด มาร์เก็ตติ้ง จำกัด,Sales order,On order,3LP216021110120,VSHL17000870,HS-LOA,-65,VNG-S,#N/A,#N/A,#N/A,#N/A
บริษัท รวมเจริญ วู๊ด มาร์เก็ตติ้ง จำกัด,Sales order,On order,3LP219021110120,VSHL17000871,HS-LOA,-110,VNG-S,#N/A,#N/A,#N/A,#N/A
บจก.ฮับโหมวเฮง(บางโพ),Sales order,On order,3LMF06022210150,VSHL17000872,HS-LOA,-165,VNG-S,#N/A,#N/A,#N/A,#N/A
บจก.วีอาร์ เดคคอร์ แอนด์ อินทีเรียร์,Sales order,On order,2F20892053EGA10623AZ,VSDF17001568,SW-LFA,"-8,640.00",VNG-S,โครงการ Rhythm รางน้ำ,2017-09-09,2017-09-05,คุณสันติ์สิทธิ์
บริษัท แกรนด์ดิส จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17004459,SW-LPA,-140,VNG-S,บริษัท แกรนด์ดิส จำกัด,2017-09-11,2017-09-05,คุณวิรัช
บริษัท แกรนด์ดิส จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17004459,SW-LPA,-910,VNG-S,บริษัท แกรนด์ดิส จำกัด,2017-09-11,2017-09-05,คุณวิรัช
บริษัท แกรนด์ดิส จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17004460,SW-LPA,"-1,050.00",VNG-S,บริษัท แกรนด์ดิส จำกัด,2017-09-18,2017-09-05,คุณวิรัช
บริษัท มิสเตอร์ฟลอร์ จำกัด,Sales order,On order,2F21293051GGA10732BO,VSDF17001559,SW-LFA,-140,VNG-S,โกดังวัดญวณ ซ.23,2017-09-05,2017-09-04,คุณสุพัตรา
บริษัท เอส.พี.เอส.โคออพเพอเรท จำกัด,Sales order,On order,1PB02GG150012302450,VSDP17004463,SW-LPA,-980,VNG-S,บริษัท เอส.พี.เอส.โคออพเพอเรท จำกัด,2017-09-05,2017-09-05,คุณสุรพงษ์
บจก.อินเด็กซ์ อินเตอร์เฟิร์น สาขา มหาชัย,Sales order,On order,3LP116022210330,VSDL17001234,SW-LUA,-130,VNG-S,บจก.อินเด็กซ์ อินเตอร์เฟิร์น สาขา มหาชัย,2017-09-05,2017-09-05,คุณสุภาพ
บริษัท เอช.เค.วี. จำกัด,Sales order,On order,4MBP2FS090012302450,VSHS17000031,HS-LOA,-330,VNG-S,#N/A,#N/A,#N/A,#N/A
ห้างหุ้นส่วนจำกัด ทีเอ็นเค วู้ด,Sales order,On order,4MBP2FS250012302450,VSDS17000986,SW-LMA,-40,VNG-S,M.K - ใบชั่วคราว,2017-09-07,2017-09-05,คุณวิรัช
บมจ.โฮม โปรดักส์ เซ็นเตอร์ สาขาวังน้อย,Sales order,On order,1BJJT6010124080028BO,VSDB17000320,SW-LBA,-96,VNG-S,รับสินค้าที่โรงงาน,2017-09-14,2017-09-05,คุณอัยย์ญาดา
